"GEOID" "mort_ac" "mort_ac_se" "mort_na" "mort_na_se" "hosp_cp" "hosp_cp_se" "hosp_cvd" "hosp_cvd_se" "hosp_res" "hosp_res_se" "ed_ast" "ac_bronchitis" "minor_lrs" "minor_wld" "minor_mrad" "minor_asts" "minor_sld" "minor_astc" "minor_ast" "minor_astw" "hosp_mi" "ed_ast_se" "hosp_mi_se" "minor_astc_se" "minor_asts_se" "minor_astw_se" "minor_ast_se" "minor_mrad_se" "minor_sld_se" "minor_wld_se" "minor_lrs_se" "ac_bronchitis_se"
80465 0.000023020758329358 0.00532745312925548 0.000023020758329358 0.00532745312925548 0.00027037498270375 0.0269019711098151 0.00015857202158572 0.0157777169354391 0.00011180296111803 0.0111242541743759 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80466 0.0000119280588947908 0.00125244618395303 0.0000119280588947908 0.00125244618395303 0.000171025321710253 0.00694708140869659 0.000106268161062682 0.00431663310831632 0.0000647571606475716 0.00263044830038026 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80467 0.0000195694716242661 0.00171721416583016 0.0000195694716242661 0.00171721416583016 0.0000493856193779764 0.00168563471801233 0.0000376271385736963 0.00128429311848558 0.0000117584808042801 0.000401341599526745 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80468 0.0000124938646200527 0.000489498072086451 0.0000124938646200527 0.000489498072086451 0.0000865176640230714 0.00146058627392653 0.0000480653689017063 0.000811436818848072 0.0000384522951213651 0.000649149455078457 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80469 0.0000178677784395473 0.000541956553475989 0.0000178677784395473 0.000541956553475989 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80470 0.0000157455518815934 0.00179871825835236 0.0000157455518815934 0.00179871825835236 0.000213797741672861 0.00940467080000379 0.000135924392056918 0.00597912845563155 0.0000778733496159428 0.00342554234437224 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80473 0.0000421496311907271 0.000679642381310731 0.0000421496311907271 0.000679642381310731 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80475 0.00008302200083022 0.00150816954126899 0.00008302200083022 0.00150816954126899 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80476 0.0000116584086272224 0.000357440040029283 0.0000116584086272224 0.000357440040029283 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80477 0.00002767400027674 0.000870742090635244 0.00002767400027674 0.000870742090635244 0.0000273972602739726 0.000387455770513177 0.0000136986301369863 0.000193727885256588 0.0000136986301369863 0.000193727885256588 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80478 0.0000165242824330353 0.00106386097148371 0.0000165242824330353 0.00106386097148371 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80479 0 0 0 0 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80480 0.0000246335015621245 0.00166344547863855 0.0000246335015621245 0.00166344547863855 0.0000468329235452523 0.0016019324553553 0.0000257581079498888 0.000881062850445417 0.0000210748155953635 0.000720869604909887 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80481 0.0000138720305184671 0.00077980062133131 0.0000138720305184671 0.00077980062133131 0.0000076103500761035 0.000204207121232858 0.0000076103500761035 0.000204207121232858 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80482 0.00000600670749003053 0.000384851394234955 0.00000600670749003053 0.000384851394234955 0.00000660174946360786 0.000134487861280498 0.00000660174946360786 0.000134487861280498 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80483 0.0000323184839692974 0.0013956946003075 0.0000323184839692974 0.0013956946003075 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80487 0.0000135994673541953 0.00313629193038905 0.0000135994673541953 0.00313629193038905 0.0000580177276390008 0.00534897019278878 0.0000441579371474617 0.00407116064673368 0.0000138597904915391 0.0012778095460551 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80488 0.0000469667318982387 0.000621311462480921 0.0000469667318982387 0.000621311462480921 NA NA NA NA NA NA 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80497 0.00000175623463294696 0.0000693657100742237 0.00000175623463294696 0.0000693657100742237 NA NA NA NA NA NA 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80498 0.00000798624590982197 0.00125513706669195 0.00000798624590982197 0.00125513706669195 0.0000344795452427546 0.00186954186313991 0.0000195694716242661 0.00106109132772806 0.0000149100736184885 0.000808450535411855 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80501 0.0000413469002607713 0.0141959028976396 0.0000413469002607713 0.0141959028976396 0.000615987833148118 0.0975616612741025 0.000391327022370516 0.0619793319760832 0.000224660810777603 0.0355823292980193 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80503 0.0000235095561492857 0.00749435092498254 0.0000235095561492857 0.00749435092498254 0.000352103512864972 0.0529737365510108 0.000230458951012343 0.0346723940849517 0.000121644561852628 0.0183013424660591 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80504 0.000016736885186701 0.00631249103669363 0.000016736885186701 0.00631249103669363 0.000307612349042352 0.0476402056507027 0.000200239304816652 0.0310112441536138 0.0001073730442257 0.016628961497089 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80510 0.0000178082191780822 0.000796407772808144 0.0000178082191780822 0.000796407772808144 0.0000637145587766805 0.00161814910470854 0.000042476372517787 0.0010787660698057 0.0000212381862588935 0.000539383034902848 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80511 0 0 0 0 0.00010958904109589 0.000774911541026353 0.0000547945205479452 0.000387455770513177 0.0000547945205479452 0.000387455770513177 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80512 0.0000198503731308346 0.00169775821239805 0.0000198503731308346 0.00169775821239805 0.000147143602273039 0.00734981925126506 0.000101023965739699 0.00504614456057004 0.0000461196365333406 0.00230367469069502 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80513 0.000024954576639199 0.00475710423819805 0.000024954576639199 0.00475710423819805 0.000290932811480757 0.0266644326151377 0.00017938682322244 0.0164410739218898 0.000111545988258317 0.0102233586932479 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80514 0.0000304868691622249 0.00352779317303364 0.0000304868691622249 0.00352779317303364 0.000375336673520809 0.0182530974831139 0.000231689304642474 0.011267344125379 0.000143647368878334 0.00698575335773496 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80515 0.0000120959206507605 0.000814119261929364 0.0000120959206507605 0.000814119261929364 0.000070702607158639 0.00232889708768899 0.0000454516760305536 0.00149714812780007 0.0000252509311280853 0.000831748959888926 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80516 0.0000121649616984374 0.00317782703160704 0.0000121649616984374 0.00317782703160704 0.000300912394845859 0.0270570278831872 0.000197219610135461 0.0177333223288457 0.000103692784710397 0.00932370555434153 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80517 0.0000329709149428897 0.00615947522137862 0.0000329709149428897 0.00615947522137862 0.000213508446142943 0.0263836318555784 0.00014407334643091 0.0178034087227138 0.0000694350997120327 0.00858022313286457 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80520 0.0000269050939217456 0.00173845219363833 0.0000269050939217456 0.00173845219363833 0.000291896044040456 0.0067515750593221 0.000174113429778517 0.00402725529854301 0.000117782614261938 0.00272431976077909 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80521 0.0000254569984101294 0.00610278112011441 0.0000254569984101294 0.00610278112011441 0.000452061844767659 0.0445573399135473 0.000295828368784326 0.0291582342915228 0.000156233475983333 0.0153991056220244 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80524 0.0000321167504421819 0.00990061019187612 0.0000321167504421819 0.00990061019187612 0.000447115139787137 0.0655904347130148 0.000300325915363854 0.0440569007653764 0.000146789224423283 0.0215335339476384 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80525 0.0000308416547653997 0.0117394941575426 0.0000308416547653997 0.0117394941575426 0.0004460897935868 0.0787635927342172 0.000302402478276631 0.0533935229705361 0.000143687315310169 0.0253700697636811 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80526 0.0000256018653453804 0.00877587729669524 0.0000256018653453804 0.00877587729669524 0.000415307148713285 0.0596584057202555 0.00028771438339568 0.0413298482083739 0.000127592765317604 0.0183285575118816 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80528 0.0000113922151501204 0.00264412307426389 0.0000113922151501204 0.00264412307426389 0.000289410068281098 0.0260066792392155 0.000192374570592476 0.0172869720148126 0.0000970354976886212 0.00871970722440285 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80530 0.0000286576669209592 0.00291196305649059 0.0000286576669209592 0.00291196305649059 0.000383203509714388 0.0149890874532728 0.00023278717879846 0.00910552041553956 0.000150416330915928 0.00588356703773325 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80532 0.0000438356164383562 0.000980194181917716 0.0000438356164383562 0.000980194181917716 0.0000265134776844896 0.000466817945956492 0.0000176756517896597 0.000311211963970994 0.00000883782589482987 0.000155605981985497 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80534 0.0000193230047272351 0.00375259517778579 0.0000193230047272351 0.00375259517778579 0.000358050024957018 0.0281359892450111 0.000245798901891187 0.0193151648596483 0.000112251123065831 0.00882082438536284 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80535 0.0000181305398871878 0.00189114654784283 0.0000181305398871878 0.00189114654784283 0.0000678095863068384 0.00339386810111073 0.0000503103382276543 0.00251803117179183 0.0000174992480791841 0.000875836929318897 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80536 0.0000212381862588935 0.00186847764238486 0.0000212381862588935 0.00186847764238486 0.000135026243003681 0.00757231215762543 0.000100180760938215 0.00561816708468983 0.000034845482065466 0.00195414507293559 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80537 0.000036595847121007 0.013181618902041 0.000036595847121007 0.013181618902041 0.000479462876907127 0.0852918504885314 0.00030492384479359 0.0542430295089577 0.000174539032113537 0.0310488209795737 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80538 0.0000331876219803301 0.0126394307808627 0.0000331876219803301 0.0126394307808627 0.00044223464827546 0.085729670323671 0.000282793966478818 0.0548211986787866 0.000159440681796642 0.0309084716448843 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80540 0.0000183757281976341 0.00241660039199504 0.0000183757281976341 0.00241660039199504 0.000224017484291457 0.0132719725275348 0.000138157124458494 0.0081851537887584 0.0000858603598329626 0.00508681873877641 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80542 0.0000145227378818702 0.0015832448789539 0.0000145227378818702 0.0015832448789539 0.000273972602739726 0.0111624924862813 0.000186499422346922 0.00759856416234811 0.0000874731803928041 0.00356392832393318 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80543 0.0000223482183503704 0.00287502685028558 0.0000223482183503704 0.00287502685028558 0.000338367872614448 0.0163680540165668 0.000221285563751317 0.010704367505644 0.000117082308863131 0.00566368651092276 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80545 0.0000366583060003859 0.00195358162681852 0.0000366583060003859 0.00195358162681852 0.000091324200913242 0.00335546540107285 0.0000507356671740233 0.00186414744504047 0.0000405885337392187 0.00149131795603238 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80546 0.0000837138508371385 0.00158835864209371 0.0000837138508371385 0.00158835864209371 0.0000592373195112921 0.000805714654349378 0.0000444279896334691 0.000604285990762034 0.000014809329877823 0.000201428663587345 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80547 0.0000142432239956432 0.000814483293514067 0.0000142432239956432 0.000814483293514067 0.0000974124809741248 0.00253085049507781 0.0000649416539827499 0.00168723366338521 0.0000324708269913749 0.000843616831692604 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80549 0.0000164321553510435 0.0026754657517032 0.0000164321553510435 0.0026754657517032 0.000246375362463754 0.0144187484151651 0.000171182881711829 0.0100182213014459 0.0000751924807519248 0.00440052711371921 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80550 0.0000234091798875791 0.00608323471881535 0.0000234091798875791 0.00608323471881535 0.000440833919434246 0.045418731709722 0.000306105988553288 0.0315378312691629 0.000134727930880958 0.0138809004405591 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80601 0.000029758146429846 0.00940093710425868 0.000029758146429846 0.00940093710425868 0.000469073044107675 0.0601895843021406 0.000307335194206058 0.0394360277424809 0.000161737849901618 0.0207535565596597 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80602 0.0000127898358230935 0.00371092628781981 0.0000127898358230935 0.00371092628781981 0.000285628160900291 0.0288823603330851 0.000165857252905516 0.0167712767787802 0.000119770907994775 0.0121110835543049 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80603 0.000021566114657078 0.00391945963945489 0.000021566114657078 0.00391945963945489 0.000316122233930453 0.0227958984750094 0.000194415173867229 0.0140194775621308 0.000121707060063224 0.00877642091287863 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80610 0.0000230922121514519 0.00210443422950347 0.0000230922121514519 0.00210443422950347 0.00016616884677447 0.00742200180871192 0.000102997219075085 0.00460041434424293 0.0000631716276993854 0.002821587464469 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80611 0.0000260926288323549 0.00122524272739714 0.0000260926288323549 0.00122524272739714 0.000284119736174531 0.00571779939452001 0.000182648401826484 0.00367572818219144 0.000101471334348047 0.00204207121232857 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80612 0.0000240855035375583 0.00102752269794739 0.0000240855035375583 0.00102752269794739 0.000102419664575599 0.0023689737050253 0.0000768147484316989 0.00177673027876897 0.0000256049161438996 0.000592243426256325 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80615 0.0000266662768088186 0.00408133442870506 0.0000266662768088186 0.00408133442870506 0.000521496643620003 0.0359983810809252 0.000335206773131711 0.0231389814445197 0.000186289870488292 0.0128593996364055 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80620 0.0000273053345839767 0.00547708530830505 0.0000273053345839767 0.00547708530830505 0.000640756771228415 0.0502085165368674 0.000409174066306724 0.0320621237216625 0.00023158270492169 0.0181463928152049 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80621 0.0000291800522354144 0.0054680490462985 0.0000291800522354144 0.0054680490462985 0.000414650151751292 0.0338898822506132 0.000272332048232303 0.0222580433376925 0.000142318103518989 0.0116318389129207 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80622 0.0000528139957088629 0.00107590289024398 0.0000528139957088629 0.00107590289024398 0.000365296803652968 0.00141478843697075 0.000182648401826484 0.000707394218485373 0.000182648401826484 0.000707394218485373 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80623 0.0000147297098247165 0.000778029909927486 0.0000147297098247165 0.000778029909927486 0 0 0 0 0 0 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80624 0.0000286930766382821 0.00156107214280192 0.0000286930766382821 0.00156107214280192 0.000386052303860523 0.00572608102366041 0.00024906600249066 0.00369424582171639 0.000136986301369863 0.00203183520194402 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80631 0.0000363277182781629 0.0119174850227858 0.0000363277182781629 0.0119174850227858 0.000662956557683482 0.0995207985290392 0.000417493640030272 0.0626727346687549 0.000245462917653209 0.0368480638602843 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80634 0.0000326334895610011 0.0132882832191471 0.0000326334895610011 0.0132882832191471 0.000525063186393114 0.102454615025527 0.000345029187166641 0.0673249114769633 0.000180033999226473 0.0351297035485635 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80640 0.0000143177136682388 0.00249740493984487 0.0000143177136682388 0.00249740493984487 0.000458337624884128 0.023638849094289 0.000281182408074982 0.0145020355117773 0.000177155216809146 0.0091368135825117 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80642 0.0000159935359458885 0.00205098002021038 0.0000159935359458885 0.00205098002021038 0.000178920883421862 0.00792116517615563 0.00011042773273693 0.00488884413215855 0.0000684931506849315 0.00303232104399708 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80643 0.000020246806002281 0.0020933670028719 0.000020246806002281 0.0020933670028719 0.000198630136986301 0.00973084966311126 0.000124429223744292 0.00609576214528234 0.0000742009132420091 0.00363508751782892 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80644 0.000022998749442999 0.00224517745305929 0.000022998749442999 0.00224517745305929 0.000160336239103362 0.00672648265015726 0.000108966376089664 0.00457139597583503 0.0000513698630136986 0.00215508667432223 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80645 0.000021418053634376 0.0025174186564446 0.000021418053634376 0.0025174186564446 0.000314043425589414 0.0170279894021122 0.000188239679433417 0.0102066880095747 0.000125803746155997 0.00682130139253753 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80648 0.0000266856431239993 0.00148099308936256 0.0000266856431239993 0.00148099308936256 0.000294520547945205 0.00589041095890411 0.000184931506849315 0.0036986301369863 0.00010958904109589 0.00219178082191781 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80649 0.0000262488721187761 0.000758497030362721 0.0000262488721187761 0.000758497030362721 0.000119118522930316 0.00180652184491996 0.000083382966051221 0.00126456529144397 0.0000357355568790947 0.000541956553475989 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80650 0.0000237065772282162 0.00169049672366334 0.0000237065772282162 0.00169049672366334 0.000085544188197214 0.00294475850269078 0.0000578001271602798 0.00198970169100728 0.0000277440610369343 0.000955056811683496 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80651 0.0000232751635515289 0.00261211219839875 0.0000232751635515289 0.00261211219839875 0.00024906600249066 0.0136986301369863 0.000164836408921091 0.00906600249066003 0.0000842295935695687 0.00463262764632628 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80652 0.0000528475071274598 0.00165860366707756 0.0000528475071274598 0.00165860366707756 0.0000974124809741248 0.00206643077607028 0.0000669710806697108 0.00142067115854831 0.000030441400304414 0.000645759617521961 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80653 0.0000425806090147631 0.00210548087278098 0.0000425806090147631 0.00210548087278098 0.000136986301369863 0.00372643027636587 0.0000814513143280267 0.00221571529946079 0.0000555349870418364 0.00151071497690508 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80654 0.000026024723487313 0.00228143478921984 0.000026024723487313 0.00228143478921984 0.000235028866190688 0.0105239407412563 0.000155774946196153 0.00697517002618152 0.0000792539199945342 0.00354877071507481 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
80701 0.0000345448904586893 0.00740260812527494 0.0000345448904586893 0.00740260812527494 0.000356471686739868 0.0383766232927372 0.000223858545983193 0.0240999086592985 0.000132613140756675 0.0142767146334387 0.0000263 0.000117808 0.0012 0.0057 0.02137 0.037 0.055 0.067 0.067 0.076 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
